<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.09	22:30:00	5132.161	5152.934	5128.461	5152.934	3840	0	360
2026.03.09	23:00:00	5152.821	5155.948	5138.634	5144.550	3754	0	360
2026.03.09	23:30:00	5144.772	5149.213	5135.877	5139.701	3102	0	360
2026.03.10	00:00:00	5139.358	5141.402	5128.737	5130.617	4793	0	360
2026.03.10	00:30:00	5130.542	5138.933	5124.566	5130.766	5046	0	360
2026.03.10	01:00:00	5130.799	5167.773	5124.426	5157.830	10211	0	360
2026.03.10	01:30:00	5157.926	5186.002	5152.972	5184.015	7695	0	360
2026.03.10	02:00:00	5184.093	5187.112	5170.535	5179.688	5155	0	360
2026.03.10	02:30:00	5179.595	5185.629	5163.754	5166.016	5180	0	360
2026.03.10	03:00:00	5165.959	5173.209	5161.743	5166.743	4415	0	360
2026.03.10	03:30:00	5166.609	5167.951	5155.498	5157.658	3300	0	360
2026.03.10	04:00:00	5157.309	5166.273	5154.446	5162.447	3261	0	360
2026.03.10	04:30:00	5162.517	5165.520	5161.327	5163.762	2075	0	360
2026.03.10	05:00:00	5163.535	5174.075	5163.535	5171.706	2791	0	360
2026.03.10	05:30:00	5171.383	5178.983	5166.774	5177.731	3482	0	360
2026.03.10	06:00:00	5177.939	5180.871	5171.966	5175.924	3317	0	360
2026.03.10	06:30:00	5176.002	5178.824	5173.354	5175.093	3270	0	360
2026.03.10	07:00:00	5175.030	5178.954	5158.495	5169.116	4448	0	360
2026.03.10	07:30:00	5169.164	5181.302	5165.607	5180.771	3814	0	360
2026.03.10	08:00:00	5180.951	5185.175	5174.755	5183.735	4625	0	360
2026.03.10	08:30:00	5183.698	5195.040	5182.787	5183.465	4639	0	360
2026.03.10	09:00:00	5183.545	5189.297	5180.338	5186.614	3463	0	360
2026.03.10	09:30:00	5186.789	5188.823	5181.989	5182.603	2976	0	360
2026.03.10	10:00:00	5182.539	5183.967	5172.932	5173.762	3887	0	360
2026.03.10	10:30:00	5173.841	5177.853	5156.503	5177.002	5424	0	360
2026.03.10	11:00:00	5177.077	5191.905	5176.352	5182.690	5358	0	360
2026.03.10	11:30:00	5182.811	5185.061	5171.575	5174.907	4515	0	360
2026.03.10	12:00:00	5174.905	5180.394	5162.446	5179.387	5720	0	360
2026.03.10	12:30:00	5179.738	5189.244	5178.379	5186.734	4224	0	360
2026.03.10	13:00:00	5186.659	5228.721	5185.823	5221.356	8502	0	360
2026.03.10	13:30:00	5221.431	5222.101	5196.358	5205.594	12161	0	360
2026.03.10	14:00:00	5205.678	5214.256	5185.221	5208.931	9428	0	360
2026.03.10	14:30:00	5208.817	5213.366	5202.674	5206.713	6088	0	360
2026.03.10	15:00:00	5206.715	5228.461	5203.224	5225.450	5629	0	360
2026.03.10	15:30:00	5225.545	5238.508	5224.974	5228.678	5568	0	360
2026.03.10	16:00:00	5228.763	5235.576	5222.481	5232.131	4124	0	360
2026.03.10	16:30:00	5232.062	5234.327	5225.761	5227.490	3765	0	360
2026.03.10	17:00:00	5227.412	5235.259	5223.455	5233.073	5215	0	360
2026.03.10	17:30:00	5233.050	5234.653	5226.319	5227.753	4536	0	360
2026.03.10	18:00:00	5227.811	5228.163	5160.139	5202.754	16680	0	360
2026.03.10	18:30:00	5202.956	5207.936	5189.488	5191.783	9395	0	360
2026.03.10	19:00:00	5191.861	5207.660	5184.265	5200.975	5801	0	360
2026.03.10	19:30:00	5200.890	5200.977	5179.563	5198.907	8679	0	360
2026.03.10	20:00:00	5198.696	5199.069	5191.777	5195.077	2752	0	360
2026.03.10	20:30:00	5195.084	5199.120	5192.720	5192.720	2036	0	360
2026.03.10	22:00:00	5191.403	5197.903	5182.685	5190.685	4464	0	360
2026.03.10	22:30:00	5190.743	5195.515	5185.691	5189.287	3088	0	360
2026.03.10	23:00:00	5189.137	5197.204	5187.543	5193.713	2373	0	360
2026.03.10	23:30:00	5193.721	5197.264	5187.953	5196.851	2038	0	360
2026.03.11	00:00:00	5196.925	5215.651	5186.676	5212.486	4621	0	360
2026.03.11	00:30:00	5212.425	5219.328	5206.113	5215.236	3450	0	360
2026.03.11	01:00:00	5215.159	5223.013	5210.533	5214.829	5908	0	360
2026.03.11	01:30:00	5214.856	5219.727	5208.328	5208.605	4082	0	360
2026.03.11	02:00:00	5208.690	5209.716	5193.948	5204.316	5001	0	360
2026.03.11	02:30:00	5204.230	5220.553	5202.041	5217.112	3681	0	360
2026.03.11	03:00:00	5217.028	5220.305	5204.401	5204.695	3167	0	360
2026.03.11	03:30:00	5204.770	5209.398	5199.330	5203.349	2636	0	360
2026.03.11	04:00:00	5203.192	5208.532	5199.270	5207.149	2275	0	360
2026.03.11	04:30:00	5207.357	5208.348	5201.651	5204.361	2072	0	360
2026.03.11	05:00:00	5204.379	5208.092	5200.137	5200.487	2429	0	360
2026.03.11	05:30:00	5200.427	5204.563	5190.277	5199.756	4512	0	360
2026.03.11	06:00:00	5199.345	5210.832	5196.154	5206.649	3440	0	360
2026.03.11	06:30:00	5206.393	5206.769	5191.611	5197.786	3569	0	360
2026.03.11	07:00:00	5197.628	5202.136	5195.337	5197.648	3580	0	360
2026.03.11	07:30:00	5197.726	5198.375	5184.365	5195.612	4685	0	360
2026.03.11	08:00:00	5195.511	5198.412	5181.021	5184.971	4146	0	360
2026.03.11	08:30:00	5184.996	5188.500	5175.082	5187.372	4501	0	360
2026.03.11	09:00:00	5187.595	5190.446	5179.575	5187.581	3821	0	360
2026.03.11	09:30:00	5187.292	5196.954	5186.394	5187.731	3478	0	360
2026.03.11	10:00:00	5187.808	5195.196	5186.515	5191.545	3062	0	360
2026.03.11	10:30:00	5191.624	5191.716	5177.187	5186.123	4150	0	360
2026.03.11	11:00:00	5186.013	5193.372	5179.515	5181.133	3478	0	360
2026.03.11	11:30:00	5181.078	5190.483	5175.135	5181.205	4863	0	360
2026.03.11	12:00:00	5181.052	5195.151	5177.673	5191.130	5439	0	360
2026.03.11	12:30:00	5191.213	5196.527	5166.636	5167.592	8877	0	360
2026.03.11	13:00:00	5167.215	5182.798	5162.005	5181.157	8043	0	360
2026.03.11	13:30:00	5181.243	5181.454	5149.128	5176.652	10747	0	360
2026.03.11	14:00:00	5176.575	5195.393	5174.724	5194.004	10495	0	360
2026.03.11	14:30:00	5194.084	5196.489	5174.388	5183.249	6836	0	360
2026.03.11	15:00:00	5183.331	5185.506	5168.413	5172.578	7464	0	360
2026.03.11	15:30:00	5172.659	5175.174	5163.956	5166.027	5832	0	360
2026.03.11	16:00:00	5166.204	5172.380	5163.410	5167.012	5033	0	360
2026.03.11	16:30:00	5166.893	5177.856	5165.834	5175.723	4094	0	360
2026.03.11	17:00:00	5175.413	5180.762	5169.692	5171.880	4023	0	360
2026.03.11	17:30:00	5171.967	5172.583	5154.099	5169.596	5302	0	360
2026.03.11	18:00:00	5169.521	5178.138	5169.026	5177.813	3450	0	360
2026.03.11	18:30:00	5177.584	5178.245	5170.011	5172.495	4193	0	360
2026.03.11	19:00:00	5172.406	5177.642	5168.971	5176.912	2539	0	360
2026.03.11	19:30:00	5176.949	5183.330	5175.852	5182.970	2680	0	360
2026.03.11	20:00:00	5182.885	5183.412	5175.026	5177.817	1851	0	360
2026.03.11	20:30:00	5177.741	5178.356	5175.512	5177.136	1331	0	360
2026.03.11	22:00:00	5181.098	5182.283	5165.357	5169.825	2079	0	360
2026.03.11	22:30:00	5169.832	5169.909	5129.704	5139.030	4392	0	360
2026.03.11	23:00:00	5139.037	5156.933	5134.966	5155.728	3606	0	360
2026.03.11	23:30:00	5155.728	5157.754	5133.069	5134.222	3582	0	360
2026.03.12	00:00:00	5134.038	5157.906	5125.375	5152.830	6173	0	360
2026.03.12	00:30:00	5152.746	5161.444	5150.208	5152.900	3702	0	360
2026.03.12	01:00:00	5152.865	5166.527	5151.502	5157.230	6694	0	360
2026.03.12	01:30:00	5157.236	5172.819	5154.706	5168.529	4848	0	360
2026.03.12	02:00:00	5168.439	5175.073	5167.217	5168.235	3487	0	360
2026.03.12	02:30:00	5168.324	5171.325	5145.746	5150.600	5802	0	360
2026.03.12	03:00:00	5150.706	5155.325	5147.203	5151.811	3919	0	360
2026.03.12	03:30:00	5151.668	5154.270	5148.053	5152.927	2607	0	360
2026.03.12	04:00:00	5153.009	5153.687	5149.728	5152.371	1928	0	360
2026.03.12	04:30:00	5152.372	5152.511	5140.408	5142.442	2806	0	360
2026.03.12	05:00:00	5142.670	5148.820	5137.241	5142.863	3177	0	360
2026.03.12	05:30:00	5142.804	5157.471	5141.051	5154.547	3614	0	360
2026.03.12	06:00:00	5154.550	5157.880	5147.272	5156.364	3080	0	360
2026.03.12	06:30:00	5156.289	5170.352	5156.119	5165.945	3507	0	360
2026.03.12	07:00:00	5166.100	5170.473	5164.496	5168.771	2768	0	360
2026.03.12	07:30:00	5168.766	5185.373	5167.997	5182.136	3405	0	360
2026.03.12	08:00:00	5182.162	5189.676	5177.147	5177.485	3865	0	360
2026.03.12	08:30:00	5177.450	5182.937	5175.732	5177.833	2875	0	360
2026.03.12	09:00:00	5177.912	5181.232	5174.429	5179.912	3186	0	360
2026.03.12	09:30:00	5180.072	5190.171	5180.072	5187.991	3304	0	360
2026.03.12	10:00:00	5187.913	5191.690	5179.905	5180.297	2975	0	360
2026.03.12	10:30:00	5180.324	5183.967	5175.942	5182.289	3328	0	360
2026.03.12	11:00:00	5182.299	5183.721	5172.547	5176.480	2711	0	360
2026.03.12	11:30:00	5176.559	5181.424	5175.230	5178.775	3110	0	360
2026.03.12	12:00:00	5178.864	5180.412	5163.500	5172.100	5205	0	360
2026.03.12	12:30:00	5172.096	5185.730	5168.603	5181.387	4397	0	360
2026.03.12	13:00:00	5181.183	5186.161	5159.097	5171.171	8284	0	360
2026.03.12	13:30:00	5171.255	5171.255	5145.877	5151.270	12121	0	360
2026.03.12	14:00:00	5151.193	5163.315	5149.659	5152.110	7633	0	360
2026.03.12	14:30:00	5152.199	5153.445	5138.130	5142.945	9068	0	360
2026.03.12	15:00:00	5142.827	5144.917	5109.647	5129.261	11111	0	360
2026.03.12	15:30:00	5128.978	5135.204	5118.278	5132.431	7969	0	360
2026.03.12	16:00:00	5132.144	5138.039	5121.155	5131.854	5781	0	360
2026.03.12	16:30:00	5131.774	5137.375	5121.330	5123.267	6052	0	360
2026.03.12	17:00:00	5123.066	5129.424	5113.257	5118.724	5715	0	360
2026.03.12	17:30:00	5118.778	5119.994	5102.193	5105.259	5968	0	360
2026.03.12	18:00:00	5105.310	5112.466	5101.055	5104.285	5250	0	240
2026.03.12	18:30:00	5104.208	5104.410	5090.491	5094.408	4922	0	240
2026.03.12	19:00:00	5094.325	5095.489	5079.115	5093.676	6231	0	240
2026.03.12	19:30:00	5093.599	5096.655	5081.156	5084.720	4591	0	264
2026.03.12	20:00:00	5084.811	5090.530	5071.119	5071.516	4278	0	264
2026.03.12	20:30:00	5071.756	5081.478	5054.751	5079.858	6021	0	360
2026.03.12	22:00:00	5078.073	5094.990	5072.798	5092.288	3402	0	360
2026.03.12	22:30:00	5092.498	5096.239	5085.399	5096.015	2403	0	360
2026.03.12	23:00:00	5095.737	5099.341	5089.058	5093.886	2815	0	264
2026.03.12	23:30:00	5094.177	5100.996	5092.072	5098.163	2760	0	240
2026.03.13	00:00:00	5098.089	5108.449	5097.252	5106.301	3093	0	360
2026.03.13	00:30:00	5106.070	5115.409	5105.777	5113.424	2571	0	360
2026.03.13	01:00:00	5113.347	5120.676	5113.182	5118.669	4352	0	240
2026.03.13	01:30:00	5118.767	5124.114	5108.639	5124.009	4682	0	240
2026.03.13	02:00:00	5124.184	5128.316	5114.722	5121.247	3547	0	360
2026.03.13	02:30:00	5121.288	5121.651	5110.467	5111.896	3311	0	360
2026.03.13	03:00:00	5112.005	5115.582	5108.211	5110.446	3216	0	240
2026.03.13	03:30:00	5110.518	5116.607	5106.017	5115.304	2291	0	240
2026.03.13	04:00:00	5115.587	5117.771	5103.541	5105.532	2357	0	360
2026.03.13	04:30:00	5105.585	5107.144	5102.646	5104.315	2221	0	240
2026.03.13	05:00:00	5104.420	5110.066	5102.518	5105.917	2374	0	264
2026.03.13	05:30:00	5106.064	5110.862	5098.304	5103.081	4477	0	240
2026.03.13	06:00:00	5103.236	5107.539	5089.035	5095.424	4420	0	240
2026.03.13	06:30:00	5095.350	5098.165	5085.859	5088.255	5295	0	240
2026.03.13	07:00:00	5088.052	5093.893	5071.753	5084.535	5273	0	240
2026.03.13	07:30:00	5084.453	5092.771	5082.400	5084.890	3711	0	240
2026.03.13	08:00:00	5085.117	5085.117	5061.251	5070.897	6217	0	240
2026.03.13	08:30:00	5070.763	5087.979	5070.212	5087.117	4133	0	240
2026.03.13	09:00:00	5087.201	5096.996	5084.246	5091.660	4179	0	240
2026.03.13	09:30:00	5091.546	5094.233	5083.263	5089.645	3267	0	240
2026.03.13	10:00:00	5089.425	5096.881	5085.841	5089.321	3317	0	264
2026.03.13	10:30:00	5089.317	5098.456	5080.018	5094.631	4099	0	360
2026.03.13	11:00:00	5094.978	5097.493	5086.171	5095.112	3945	0	240
2026.03.13	11:30:00	5095.038	5107.746	5091.759	5107.443	3703	0	240
2026.03.13	12:00:00	5107.500	5118.561	5104.367	5113.427	5512	0	360
2026.03.13	12:30:00	5113.656	5121.882	5107.984	5118.352	6011	0	360
2026.03.13	13:00:00	5118.282	5121.284	5107.271	5108.596	6370	0	360
2026.03.13	13:30:00	5108.939	5116.735	5096.269	5101.718	8024	0	360
2026.03.13	14:00:00	5101.544	5107.850	5082.765	5088.786	8415	0	240
2026.03.13	14:30:00	5088.670	5091.801	5035.303	5041.730	14040	0	240
2026.03.13	15:00:00	5041.819	5071.310	5038.243	5063.098	11551	0	240
2026.03.13	15:30:00	5062.963	5068.156	5031.688	5034.814	13238	0	240
2026.03.13	16:00:00	5034.718	5041.736	5018.836	5040.851	12499	0	240
2026.03.13	16:30:00	5040.923	5053.029	5039.978	5046.097	7345	0	240
2026.03.13	17:00:00	5045.909	5061.928	5043.503	5056.304	6234	0	240
2026.03.13	17:30:00	5056.434	5063.701	5043.347	5046.451	5777	0	240
2026.03.13	18:00:00	5046.432	5051.437	5036.240	5041.645	5505	0	240
2026.03.13	18:30:00	5041.568	5049.222	5040.410	5046.387	4271	0	240
2026.03.13	19:00:00	5046.440	5049.943	5032.090	5035.000	5170	0	240
2026.03.13	19:30:00	5035.051	5036.768	5009.588	5016.444	7265	0	240
2026.03.13	20:00:00	5016.573	5021.199	5012.235	5013.919	4140	0	240
2026.03.13	20:30:00	5013.962	5025.471	5012.929	5020.725	3837	0	240
2026.03.15	22:00:00	5017.112	5030.407	5000.870	5013.106	4995	0	360
2026.03.15	22:30:00	5013.026	5025.834	5008.270	5024.786	3754	0	240
2026.03.15	23:00:00	5024.710	5026.154	4966.796	4989.786	7820	0	240
2026.03.15	23:30:00	4989.674	4998.846	4972.194	4997.507	7128	0	160
2026.03.16	00:00:00	4997.434	5028.691	4996.521	5016.885	8482	0	240
2026.03.16	00:30:00	5016.579	5031.104	5015.053	5025.792	5173	0	240
2026.03.16	01:00:00	5025.696	5026.596	4983.084	4987.942	14934	0	240
2026.03.16	01:30:00	4987.952	5016.369	4982.519	5015.742	8101	0	240
2026.03.16	02:00:00	5015.871	5018.670	5010.263	5012.844	5011	0	240
2026.03.16	02:30:00	5012.758	5014.468	4997.929	5003.641	5937	0	160
2026.03.16	03:00:00	5003.626	5011.629	4998.247	5011.082	4425	0	240
2026.03.16	03:30:00	5010.856	5020.720	5009.910	5019.070	3037	0	240
2026.03.16	04:00:00	5019.124	5026.068	5018.861	5021.233	2758	0	240
2026.03.16	04:30:00	5021.494	5024.727	5012.449	5012.908	2462	0	240
2026.03.16	05:00:00	5012.811	5015.713	5007.656	5011.014	2835	0	240
2026.03.16	05:30:00	5010.848	5019.906	5003.274	5017.284	4112	0	240
2026.03.16	06:00:00	5017.430	5035.919	5013.053	5027.465	4707	0	240
2026.03.16	06:30:00	5027.506	5029.372	5005.308	5011.912	5466	0	240
2026.03.16	07:00:00	5012.083	5016.106	4998.307	5002.325	5174	0	240
2026.03.16	07:30:00	5002.434	5007.025	4991.676	4995.207	5317	0	240
2026.03.16	08:00:00	4995.286	5003.335	4987.626	4997.020	6720	0	240
2026.03.16	08:30:00	4996.939	4998.593	4984.763	4991.209	5331	0	176
2026.03.16	09:00:00	4990.966	4991.423	4980.039	4988.985	5497	0	160
2026.03.16	09:30:00	4988.855	4991.473	4972.306	4975.257	5296	0	160
2026.03.16	10:00:00	4975.464	4990.836	4970.022	4986.753	5126	0	160
2026.03.16	10:30:00	4986.837	4999.568	4980.311	4998.604	4648	0	176
2026.03.16	11:00:00	4998.680	5022.694	4995.636	5019.091	4212	0	176
2026.03.16	11:30:00	5018.937	5020.077	4992.169	4997.068	4782	0	240
2026.03.16	12:00:00	4997.144	5024.677	4994.164	5022.609	5471	0	240
2026.03.16	12:30:00	5022.768	5025.570	5012.072	5019.748	5008	0	176
2026.03.16	13:00:00	5019.983	5029.896	5013.794	5021.264	5769	0	240
2026.03.16	13:30:00	5020.891	5034.629	5018.169	5029.571	9568	0	240
2026.03.16	14:00:00	5029.518	5038.061	5014.656	5014.765	7937	0	240
2026.03.16	14:30:00	5014.862	5015.098	4987.954	4995.705	9454	0	240
2026.03.16	15:00:00	4995.599	5005.605	4984.146	4991.632	7476	0	240
2026.03.16	15:30:00	4992.000	5003.310	4983.820	4986.949	5217	0	160
2026.03.16	16:00:00	4986.936	4998.819	4977.835	4979.933	5658	0	160
2026.03.16	16:30:00	4979.883	4992.847	4973.885	4990.517	5766	0	160
2026.03.16	17:00:00	4990.612	5003.840	4990.433	4996.032	5188	0	160
2026.03.16	17:30:00	4995.798	4996.613	4983.950	4991.227	4449	0	160
2026.03.16	18:00:00	4991.297	5007.930	4989.904	5006.376	4060	0	160
2026.03.16	18:30:00	5006.225	5017.657	5005.154	5012.766	3670	0	200
2026.03.16	19:00:00	5012.679	5020.276	5008.641	5010.314	4139	0	220
2026.03.16	19:30:00	5010.520	5015.913	5008.145	5012.729	3674	0	200
2026.03.16	20:00:00	5012.618	5021.612	5007.889	5014.262	2365	0	280
2026.03.16	20:30:00	5014.125	5014.227	5004.691	5006.311	2406	0	280
2026.03.16	22:00:00	5007.678	5015.741	4998.679	5001.798	2870	0	280
2026.03.16	22:30:00	5001.786	5006.218	4998.423	5002.386	2193	0	200
2026.03.16	23:00:00	5002.130	5010.028	5002.067	5009.330	1707	0	280
2026.03.16	23:30:00	5009.351	5015.489	5006.747	5012.813	2188	0	200
2026.03.17	00:00:00	5012.899	5014.052	4999.946	5003.598	3779	0	280
2026.03.17	00:30:00	5003.292	5007.088	4998.077	5003.112	3821	0	280
2026.03.17	01:00:00	5002.910	5014.588	4994.461	5013.369	5929	0	280
2026.03.17	01:30:00	5013.295	5027.890	5011.343	5027.562	4201	0	280
2026.03.17	02:00:00	5027.582	5029.699	5019.696	5025.474	3183	0	280
2026.03.17	02:30:00	5025.151	5029.283	5021.515	5022.814	2918	0	200
2026.03.17	03:00:00	5022.680	5032.847	5020.562	5032.388	2638	0	280
2026.03.17	03:30:00	5032.415	5033.449	5025.764	5027.650	2600	0	280
2026.03.17	04:00:00	5027.365	5032.644	5026.229	5032.325	2241	0	280
2026.03.17	04:30:00	5032.353	5041.858	5031.912	5037.944	2988	0	280
2026.03.17	05:00:00	5038.004	5044.474	5032.333	5035.421	3382	0	280
2026.03.17	05:30:00	5035.308	5039.258	5020.190	5020.773	4469	0	280
2026.03.17	06:00:00	5020.903	5022.701	5004.948	5011.664	6717	0	280
2026.03.17	06:30:00	5011.794	5016.859	5008.473	5010.133	3756	0	280
2026.03.17	07:00:00	5009.981	5018.663	5008.820	5015.927	3551	0	280
2026.03.17	07:30:00	5015.910	5027.954	5015.677	5021.081	3181	0	280
2026.03.17	08:00:00	5021.039	5029.527	5018.992	5021.037	4084	0	280
2026.03.17	08:30:00	5021.052	5025.242	5018.230	5024.548	3282	0	280
2026.03.17	09:00:00	5024.377	5025.657	5012.895	5017.703	4010	0	280
2026.03.17	09:30:00	5017.612	5018.259	5009.937	5010.613	3119	0	280
2026.03.17	10:00:00	5010.533	5016.163	5001.004	5003.738	4151	0	280
2026.03.17	10:30:00	5003.416	5009.355	4991.665	5000.143	4907	0	280
2026.03.17	11:00:00	5000.243	5010.016	4996.714	5006.791	3303	0	200
2026.03.17	11:30:00	5007.101	5011.458	5002.090	5003.298	2676	0	200
2026.03.17	12:00:00	5003.040	5020.489	4999.403	5019.806	3572	0	200
2026.03.17	12:30:00	5019.870	5023.776	5009.504	5011.785	4133	0	200
2026.03.17	13:00:00	5011.856	5019.468	5009.814	5012.809	5243	0	280
2026.03.17	13:30:00	5012.608	5031.492	5005.315	5016.384	8839	0	280
2026.03.17	14:00:00	5016.393	5020.625	5006.853	5008.471	6757	0	280
2026.03.17	14:30:00	5008.388	5019.500	5002.877	5007.735	5928	0	280
2026.03.17	15:00:00	5007.631	5017.375	4993.663	4994.840	6850	0	280
2026.03.17	15:30:00	4994.913	5000.419	4973.345	4997.797	8966	0	220
2026.03.17	16:00:00	4998.045	5005.506	4991.642	5004.001	5654	0	200
2026.03.17	16:30:00	5003.919	5005.692	4997.606	5001.784	3763	0	200
2026.03.17	17:00:00	5001.699	5008.753	5001.064	5002.815	3865	0	200
2026.03.17	17:30:00	5002.835	5006.374	4996.502	5002.353	3116	0	200
2026.03.17	18:00:00	5002.425	5008.932	5000.594	5003.983	2967	0	200
2026.03.17	18:30:00	5004.074	5008.425	4999.717	5003.883	2967	0	200
2026.03.17	19:00:00	5003.744	5005.534	4998.222	4999.594	2743	0	200
2026.03.17	19:30:00	4999.946	5003.535	4996.236	5000.140	3268	0	200
2026.03.17	20:00:00	5000.312	5006.330	4999.863	5003.771	1640	0	200
2026.03.17	20:30:00	5003.604	5005.575	5001.388	5003.050	12549	0	280
2026.03.17	22:00:00	5004.038	5004.954	4997.459	5001.810	1421	0	280
2026.03.17	22:30:00	5001.783	5003.271	4993.395	4999.930	1780	0	280
2026.03.17	23:00:00	4999.832	5002.992	4998.709	4999.911	1480	0	280
2026.03.17	23:30:00	5000.136	5003.508	4999.824	5002.750	1306	0	280
2026.03.18	00:00:00	5002.803	5012.184	5001.263	5002.907	3230	0	280
2026.03.18	00:30:00	5002.759	5008.029	5000.068	5004.345	2799	0	280
2026.03.18	01:00:00	5004.418	5016.048	4997.745	5008.164	4275	0	200
2026.03.18	01:30:00	5008.159	5009.352	4991.178	4998.728	4801	0	200
2026.03.18	02:00:00	4998.855	5006.788	4996.320	5002.195	3122	0	280
2026.03.18	02:30:00	5002.215	5004.114	4990.406	4991.750	3524	0	280
2026.03.18	03:00:00	4991.840	4996.863	4986.274	4996.264	3400	0	280
2026.03.18	03:30:00	4996.065	4997.426	4989.732	4991.384	2285	0	200
2026.03.18	04:00:00	4991.366	4993.313	4989.426	4990.769	2079	0	280
2026.03.18	04:30:00	4990.544	4991.087	4981.594	4986.884	2790	0	220
2026.03.18	05:00:00	4986.921	4992.721	4984.610	4990.682	2676	0	280
2026.03.18	05:30:00	4990.812	5002.536	4987.559	4997.465	4021	0	280
2026.03.18	06:00:00	4997.355	5010.718	4996.384	5008.757	3305	0	280
2026.03.18	06:30:00	5008.689	5016.207	5008.453	5009.469	3190	0	280
2026.03.18	07:00:00	5009.551	5014.880	5005.991	5009.080	2597	0	280
2026.03.18	07:30:00	5009.042	5009.731	4990.470	4995.045	3506	0	220
2026.03.18	08:00:00	4994.752	4996.642	4983.526	4988.846	3860	0	200
2026.03.18	08:30:00	4988.919	4992.042	4977.089	4987.692	3745	0	200
2026.03.18	09:00:00	4987.359	4994.152	4984.772	4992.471	2901	0	200
2026.03.18	09:30:00	4992.167	4995.531	4990.645	4991.996	2440	0	280
2026.03.18	10:00:00	4991.967	4991.967	4980.714	4982.510	2653	0	280
2026.03.18	10:30:00	4982.509	4987.117	4958.760	4967.945	6665	0	280
2026.03.18	11:00:00	4967.869	4973.906	4946.109	4948.528	7647	0	200
2026.03.18	11:30:00	4948.456	4961.848	4924.826	4930.106	10951	0	200
2026.03.18	12:00:00	4930.243	4932.419	4895.367	4901.518	15520	0	200
2026.03.18	12:30:00	4901.657	4901.721	4870.661	4881.428	14849	0	200
2026.03.18	13:00:00	4881.493	4881.493	4833.975	4861.266	19912	0	200
2026.03.18	13:30:00	4861.367	4885.464	4850.298	4878.111	19301	0	200
2026.03.18	14:00:00	4877.959	4894.615	4859.090	4860.815	13308	0	200
2026.03.18	14:30:00	4860.954	4872.564	4856.588	4869.450	9328	0	200
2026.03.18	15:00:00	4869.574	4879.942	4865.765	4872.092	7939	0	200
2026.03.18	15:30:00	4872.172	4875.531	4861.151	4862.535	6118	0	200
2026.03.18	16:00:00	4862.609	4883.055	4860.787	4882.410	5511	0	200
2026.03.18	16:30:00	4882.437	4890.297	4873.272	4886.822	6087	0	200
2026.03.18	17:00:00	4886.690	4898.032	4883.765	4891.130	5704	0	200
2026.03.18	17:30:00	4891.053	4899.001	4887.363	4890.664	4863	0	200
2026.03.18	18:00:00	4890.753	4899.234	4876.732	4885.759	9209	0	200
2026.03.18	18:30:00	4885.820	4887.987	4852.188	4852.989	12281	0	200
2026.03.18	19:00:00	4852.792	4865.320	4843.297	4849.208	10166	0	200
2026.03.18	19:30:00	4849.134	4860.106	4838.000	4842.998	9502	0	200
2026.03.18	20:00:00	4842.965	4848.327	4808.691	4811.359	7429	0	200
2026.03.18	20:30:00	4811.295	4826.794	4806.677	4818.463	5532	0	200
2026.03.18	22:00:00	4828.059	4836.972	4804.266	4815.900	5893	0	200
